latitude,temperature,salinity,ph,oxygen,enterococcus,quality
26.0165,25.45,32.4,6.7,6.9,0.99,1
26.007668,24.5,34.8,6.7,6.9,0.99,1
26.022352,23.4,34.7,6.7,6.9,0.99,1
26.058156,23.15,35,6.7,6.9,0.99,1
26.082873,22.85,35.1,6.7,6.9,0.99,1
25.721483,26.9,34.8,6.7,6.9,0.99,1
25.972378,26.12,34.5,6.7,6.9,0.99,1
25.798917,25.89,34.6,6.7,6.9,0.99,1
25.832737,26.2,34.9,6.7,6.9,0.99,1
25.922304,25.6,34.8,6.7,6.9,0.99,1
25.972378,26.04,35,6.7,6.9,0.99,1
26.022198,26,32,6.74,6.33,594,0
25.972652,27,32,6.74,6.33,722,0
26.056492,26,32,6.74,6.33,323,0
25.726044,28,32,6.74,6.33,148,1
25.741846,28,33,6.74,6.33,767,0
25.878122,28,33,6.74,6.33,0.99,1
26.022198,26.97,34.8,6.7,6.9,0.99,1
25.972652,29.4,35,6.7,6.9,0.99,1
26.056492,26.46,34.9,6.7,6.9,0.99,1
25.726044,30.9,35.2,6.7,6.9,0.99,1
25.741846,28.42,34.4,6.7,6.9,0.99,1
25.878122,28.97,34.7,6.7,6.9,0.99,1
26.013386,26.87,34.3,6.7,6.9,0.99,1
26.0165,26.77,34.7,6.7,6.9,0.99,1
26.007668,28.36,34.8,6.7,6.9,0.99,1
26.022352,26.97,34.8,6.7,6.9,0.99,1
26.058156,26.46,34.9,6.7,6.9,0.99,1
26.082873,24.46,34.9,6.7,6.9,0.99,1
25.721483,30.9,35.2,6.7,6.9,0.99,1
25.972378,28.43,34.4,6.7,6.9,0.99,1
25.798917,28.77,34.8,6.7,6.9,0.99,1
25.832737,29.32,34.8,6.7,6.9,0.99,1
25.922304,29.68,34.8,6.7,6.9,0.99,1
25.972378,29.4,35,6.7,6.9,0.99,1
26.022198,26,32,6.7,6.9,0.99,1
25.972652,26,33,6.7,6.9,0.99,1
26.056492,26,32,6.7,6.9,0.99,1
25.726044,28,32,6.7,6.9,0.99,1
25.741846,28,32,6.7,6.9,0.99,1
25.878122,27,32,6.7,6.9,0.99,1
26.013386,24,32,6.7,6.9,0.99,1
26.0165,24,32,6.7,6.9,0.99,1
26.007668,25,32,6.7,6.9,0.99,1
26.022352,23,32,6.7,6.9,0.99,1
26.058156,23,32,6.7,6.9,0.99,1
26.082873,25,33,6.7,6.9,0.99,1
25.721483,26,32,6.7,6.9,0.99,1
25.972378,26,32,6.7,6.9,0.99,1
25.798917,25,32,6.7,6.9,0.99,1
25.832737,27,32,6.7,6.9,0.99,1
25.922304,25,32,6.7,6.9,0.99,1
25.972378,26,32,6.7,6.9,0.99,1
26.013386,27,32,6.7,6.9,0.99,1
26.0165,27,34,6.7,6.9,0.99,1
26.007668,26,34,6.7,6.9,0.99,1
26.022352,27.24,34.8,6.7,6.9,0.99,1
26.058156,26.75,34.9,6.7,6.9,0.99,1
26.082873,26.9,34.8,6.7,6.9,0.99,1
25.721483,27,31,6.7,6.9,0.99,1
25.972378,29,34,6.7,6.9,0.99,1
25.798917,28,32,6.7,6.9,0.99,1
25.832737,26,34,6.7,6.9,0.99,1
25.922304,27,33,6.7,6.9,0.99,1
25.972378,27,32,6.7,6.9,0.99,1
26.013386,24,33,6.74,6.33,0.99,1
26.0165,24,33,6.74,6.33,0.99,1
26.007668,26,32,6.74,6.33,0.99,1
26.022352,27,33,6.74,6.33,0.99,1
26.058156,26,34,6.74,6.33,0.99,1
26.082873,25,32,6.74,6.33,0.99,1
25.721483,29,32,6.74,6.33,0.99,1
25.972378,27,32,6.74,6.33,0.99,1
25.798917,28,32,6.74,6.33,0.99,1
25.832737,27,32,6.74,6.33,0.99,1
25.922304,26,33,6.74,6.33,0.99,1
25.972378,25,33,6.74,6.33,0.99,1
26.022198,27,34,6.74,6.33,0.99,1
25.972652,27,32,6.74,6.33,0.99,1
26.056492,26,33,6.74,6.33,0.99,1
25.726044,27,32,6.74,6.33,0.99,1
25.741846,26,34,6.74,6.33,0.99,1
25.878122,25,34,6.74,6.33,0.99,1
26.013386,26,33,6.74,6.33,0.99,1
26.0165,27,32,6.74,6.33,0.99,1
26.007668,28,32,6.74,6.33,0.99,1
26.022352,27,33,6.74,6.33,0.99,1
26.058156,27,34,6.74,6.33,0.99,1
26.082873,26,34,6.74,6.33,0.99,1
25.721483,29,34,6.74,6.33,0.99,1
25.972378,29,32,6.74,6.33,0.99,1
25.798917,30,32,6.74,6.33,0.99,1
25.832737,29,32,6.74,6.33,0.99,1
25.922304,29,33,6.74,6.33,0.99,1
25.972378,29,33,6.74,6.33,0.99,1
26.013386,28,32,6.74,6.33,30,1
26.0165,28,30,6.74,6.33,8664,0
26.007668,28,32,6.74,6.33,10,1
26.022352,28,32,6.74,6.33,1607,0
26.058156,28,31,6.74,6.33,241,0
26.082873,26,32,6.74,6.33,1119,0
25.721483,28,32,6.74,6.33,0.99,1
25.972378,28,33,6.74,6.33,20,1
25.798917,28,32,6.74,6.33,420,0
25.832737,28,33,6.74,6.33,3448,0
25.922304,28,32,6.74,6.33,0.99,1
25.972378,28,31,6.74,6.33,1039,0
26.013386,28,34,6.74,6.33,0.99,1
26.0165,28,32,6.74,6.33,0.99,1
26.007668,28,31.5,6.74,6.33,0.99,1
26.022352,28,34,6.74,6.33,0.99,1
26.058156,28,31.5,6.74,6.33,0.99,1
26.082873,28,31.5,6.74,6.33,0.99,1
25.721483,28,31.5,6.74,6.33,0.99,1
25.972378,28,31.5,6.74,6.33,0.99,1
25.798917,28,35,6.74,6.33,0.99,1
25.832737,28,31.5,6.74,6.33,0.99,1
25.922304,28,31.5,6.74,6.33,0.99,1
25.972378,28,31.5,6.74,6.33,0.99,1
26.013386,33.5,32,6.82,6.09,0.99,1
26.0165,33.5,33,6.82,6.09,37,1
26.007668,33.5,33,6.82,6.09,0.99,1
26.022352,33.5,33,6.82,6.09,0.99,1
26.058156,33.5,32,6.82,6.09,0.99,1
26.082873,33.5,33,6.82,6.09,0.99,1
25.721483,33.5,32,6.82,6.09,10,1
25.972378,33.5,32,6.82,6.09,0.99,1
25.798917,33.5,32,6.82,6.09,0.99,1
25.832737,33.5,32,6.82,6.09,0.99,1
25.922304,33.5,32,6.82,6.09,0.99,1
25.972378,33.5,33,6.82,6.09,0.99,1
26.013386,33.1,32,6.82,6.09,0.99,1
26.0165,33.1,33,6.82,6.09,0.99,1
26.007668,33.1,33,6.82,6.09,0.99,1
26.022352,33.1,33,6.82,6.09,0.99,1
26.058156,33.1,32,6.82,6.09,0.99,1
26.082873,33.1,33,6.82,6.09,0.99,1
25.721483,33.1,32,6.82,6.09,0.99,1
25.972378,33.1,32,6.82,6.09,0.99,1
25.798917,33.1,32,6.82,6.09,0.99,1
25.832737,33.1,32,6.82,6.09,0.99,1
25.922304,33.1,32,6.82,6.09,0.99,1
25.972378,33.1,33,6.82,6.09,0.99,1
26.013386,34.36,32,6.82,6.09,0.99,1
26.0165,34.72,33,6.82,6.09,0.99,1
26.007668,34.94,33,6.82,6.09,0.99,1
26.022352,34.61,33,6.82,6.09,0.99,1
26.058156,34.71,32,6.82,6.09,0.99,1
26.082873,34.7,33,6.82,6.09,0.99,1
25.721483,34.51,32,6.82,6.09,0.99,1
25.972378,34.61,32,6.82,6.09,0.99,1
25.798917,34.61,32,6.82,6.09,0.99,1
25.832737,34.11,32,6.82,6.09,0.99,1
25.922304,34.51,32,6.82,6.09,0.99,1
25.972378,34.71,33,6.82,6.09,0.99,1
26.013386,34,31.2,6.82,6.09,0.99,1
26.0165,34,31.2,6.82,6.09,20,1
26.007668,34,31.2,6.82,6.09,20,1
26.022352,34,31.2,6.82,6.09,20,1
26.058156,34,31.2,6.82,6.09,0.99,1
26.082873,34,31.2,6.82,6.09,0.99,1
25.721483,34,31.2,6.82,6.09,0.99,1
25.972378,34,31.2,6.82,6.09,0.99,1
25.798917,34,31.2,6.82,6.09,0.99,1
25.832737,34,31.2,6.82,6.09,0.99,1
25.922304,33,31.2,6.82,6.09,0.99,1
25.972378,34,31.2,6.82,6.09,0.99,1
26.013386,34,31.2,6.82,6.09,0.99,1
26.0165,34,31.2,6.82,6.09,0.99,1
26.007668,33,31.2,6.82,6.09,0.99,1
26.022352,34,31.2,6.82,6.09,0.99,1
26.013386,34,32.4,6.96,5.94,0.99,1
26.0165,34,32.4,6.96,5.94,20,1
26.007668,33,32.4,6.96,5.94,20,1
26.022352,35,32.4,6.96,5.94,20,1
26.058156,33,32.4,6.96,5.94,0.99,1
26.082873,33,32.4,6.96,5.94,0.99,1
25.721483,34,32.4,6.96,5.94,0.99,1
25.972378,34,32.4,6.96,5.94,0.99,1
25.798917,33,32.4,6.96,5.94,0.99,1
25.832737,34,32.4,6.96,5.94,0.99,1
25.922304,33,32.4,6.96,5.94,0.99,1
25.972378,32,32.4,6.96,5.94,0.99,1
26.013386,34,32.4,6.96,5.94,0.99,1
26.0165,33,32.4,6.96,5.94,0.99,1
26.007668,33,32.4,6.96,5.94,0.99,1
26.022352,34,32.4,6.96,5.94,0.99,1
26.058156,34,32.4,6.96,5.94,0.99,1
26.082873,33,32.4,6.96,5.94,0.99,1
25.721483,34,32.4,6.96,5.94,0.99,1
25.972378,34,32.4,6.96,5.94,0.99,1
25.798917,34,32.4,6.96,5.94,0.99,1
25.832737,34,32.4,6.96,5.94,0.99,1
25.922304,33,32.4,6.96,5.94,0.99,1
25.972378,34,32.4,6.96,5.94,0.99,1
26.022198,30.74,34.7,6.96,5.94,0.99,1
25.972652,30.89,34.9,6.96,5.94,0.99,1
26.056492,30.41,34.7,6.96,5.94,0.99,1
25.726044,23.93,35,6.96,5.94,0.99,1
25.741846,30.01,34.8,6.96,5.94,0.99,1
25.878122,30.01,34.7,6.96,5.94,0.99,1
26.013386,34,32.4,6.96,5.94,20,1
26.0165,34,32.4,6.96,5.94,0.99,1
26.007668,34,32.4,6.96,5.94,10,1
26.022352,34,32.4,6.96,5.94,0.99,1
26.058156,34,32.4,6.96,5.94,0.99,1
26.082873,34,32.4,6.96,5.94,0.99,1
25.721483,34,32.4,6.96,5.94,0.99,1
25.972378,34,32.4,6.96,5.94,0.99,1
25.798917,34,32.4,6.96,5.94,0.99,1
25.832737,34,32.4,6.96,5.94,0.99,1
25.922304,34,32.4,6.96,5.94,0.99,1
25.972378,34,32.4,6.96,5.94,0.99,1
26.022198,28.57,35,6.96,5.94,0.99,1
25.972652,28.04,35.1,6.96,5.94,0.99,1
26.056492,28.85,35.1,6.96,5.94,0.99,1
25.726044,28.6,34.6,6.96,5.94,0.99,1
25.741846,28.44,34.4,6.96,5.94,0.99,1
25.878122,28.45,34.5,6.96,5.94,0.99,1
26.013386,34,32.4,6.96,5.94,0.99,1
26.0165,35,32.4,6.96,5.94,0.99,1
26.007668,34,32.4,6.96,5.94,0.99,1
26.022352,34,32.4,6.96,5.94,0.99,1
26.058156,35,32.4,6.96,5.94,0.99,1
26.082873,35,32.4,6.96,5.94,0.99,1
25.721483,34,32.4,6.96,5.94,0.99,1
25.972378,34,32.4,6.96,5.94,0.99,1
25.798917,34,32.4,6.96,5.94,0.99,1
25.832737,34,32.4,6.96,5.94,0.99,1
25.922304,34,32.4,6.96,5.94,0.99,1
25.972378,34,32.4,6.96,5.94,0.99,1
26.013386,29,31.3,7.35,6.01,0.99,1
26.0165,33,31.3,7.35,6.01,0.99,1
26.007668,33,31.3,7.35,6.01,0.99,1
26.022352,28,31.3,7.35,6.01,0.99,1
26.058156,35,31.3,7.35,6.01,0.99,1
26.082873,35,31.3,7.35,6.01,0.99,1
25.721483,34,31.3,7.35,6.01,0.99,1
25.972378,34,31.3,7.35,6.01,0.99,1
25.798917,34,31.3,7.35,6.01,0.99,1
25.832737,34,31.3,7.35,6.01,0.99,1
25.922304,33,31.3,7.35,6.01,0.99,1
25.972378,33,31.3,7.35,6.01,0.99,1
26.022198,29.2,34.6,7.35,6.01,0.99,1
25.972652,29.27,34.4,7.35,6.01,0.99,1
26.056492,28.98,34.6,7.35,6.01,0.99,1
25.726044,28.96,34.3,7.35,6.01,0.99,1
25.741846,29.02,34.4,7.35,6.01,0.99,1
25.878122,29.19,34.5,7.35,6.01,0.99,1
26.013386,34,31.3,7.35,6.01,0.99,1
26.0165,34,31.3,7.35,6.01,0.99,1
26.007668,34,31.3,7.35,6.01,0.99,1
26.022352,34,31.3,7.35,6.01,0.99,1
26.058156,34,31.3,7.35,6.01,0.99,1
26.082873,34,31.3,7.35,6.01,0.99,1
25.721483,34,31.3,7.35,6.01,0.99,1
25.972378,34,31.3,7.35,6.01,0.99,1
25.798917,34,31.3,7.35,6.01,0.99,1
25.832737,34,31.3,7.35,6.01,0.99,1
25.922304,34,31.3,7.35,6.01,0.99,1
25.972378,34,31.3,7.35,6.01,0.99,1
26.022198,27.7,34.5,7.35,6.01,0.99,1
25.972652,27.48,34.3,7.35,6.01,0.99,1
26.056492,27.38,34.4,7.35,6.01,0.99,1
25.726044,28.33,34.3,7.35,6.01,0.99,1
25.741846,28.29,34.3,7.35,6.01,0.99,1
25.878122,27.87,34.1,7.35,6.01,0.99,1
26.013386,34,31.3,7.35,6.01,0.99,1
26.0165,34,31.3,7.35,6.01,0.99,1
26.007668,34,31.3,7.35,6.01,0.99,1
26.022352,34,31.3,7.35,6.01,0.99,1
26.058156,34,31.3,7.35,6.01,0.99,1
26.082873,34,31.3,7.35,6.01,0.99,1
25.721483,34,31.3,7.35,6.01,0.99,1
25.972378,34,31.3,7.35,6.01,0.99,1
25.798917,34,31.3,7.35,6.01,0.99,1
25.832737,34,31.3,7.35,6.01,0.99,1
25.922304,34,31.3,7.35,6.01,0.99,1
25.972378,34,31.3,7.35,6.01,0.99,1
26.013386,34,31.3,7.35,6.01,0.99,1
26.0165,34,31.3,7.35,6.01,0.99,1
26.007668,34,31.3,7.35,6.01,0.99,1
26.022352,34,31.3,7.35,6.01,63,1
26.058156,34,31.3,7.35,6.01,0.99,1
26.082873,34,31.3,7.35,6.01,0.99,1
25.721483,34,31.3,7.35,6.01,0.99,1
25.972378,34,31.3,7.35,6.01,0.99,1
25.798917,34,31.3,7.35,6.01,40,1
25.832737,34,31.3,7.35,6.01,20,1
25.922304,34,31.3,7.35,6.01,10,1
25.972378,34,31.3,7.35,6.01,108,1
26.013386,34,31.5,6.92,6.12,0.99,1
26.0165,34,31.5,6.92,6.12,0.99,1
26.007668,34,31.5,6.92,6.12,10,1
26.022352,34,31.5,6.92,6.12,0.99,1
26.058156,34,31.5,6.92,6.12,0.99,1
26.082873,34,31.5,6.92,6.12,0.99,1
25.721483,34,31.5,6.92,6.12,0.99,1
25.972378,34,31.5,6.92,6.12,0.99,1
25.798917,34,31.5,6.92,6.12,0.99,1
25.832737,34,31.5,6.92,6.12,0.99,1
25.922304,34,31.5,6.92,6.12,0.99,1
25.972378,34,31.5,6.92,6.12,0.99,1
26.013386,31,31.5,6.92,6.12,0.99,1
26.0165,31,31.5,6.92,6.12,0.99,1
26.007668,31,31.5,6.92,6.12,0.99,1
26.022352,31,31.5,6.92,6.12,0.99,1
26.058156,33,31.5,6.92,6.12,0.99,1
26.082873,31,31.5,6.92,6.12,0.99,1
25.721483,33,31.5,6.92,6.12,0.99,1
25.972378,33,31.5,6.92,6.12,0.99,1
25.798917,33,31.5,6.92,6.12,0.99,1
25.832737,33,31.5,6.92,6.12,0.99,1
25.922304,31,31.5,6.92,6.12,0.99,1
25.972378,31,31.5,6.92,6.12,0.99,1
26.013386,34,35.3,7.21,6.74,0.99,1
26.0165,34,35.3,7.21,6.74,0.99,1
26.007668,34,35.3,7.21,6.74,0.99,1
26.022352,34,35.3,7.21,6.74,0.99,1
26.058156,34,35.3,7.21,6.74,0.99,1
26.082873,34,35.3,7.21,6.74,0.99,1
25.721483,34,35.3,7.21,6.74,0.99,1
25.972378,34,35.3,7.21,6.74,0.99,1
25.798917,34,35.3,7.21,6.74,0.99,1
25.832737,34,35.3,7.21,6.74,0.99,1
25.922304,34,35.3,7.21,6.74,0.99,1
25.972378,34,35.3,7.21,6.74,0.99,1
26.022198,28,33,6.96,5.94,0.99,1
25.972652,30,33,6.96,5.94,0.99,1
26.056492,28,34,6.96,5.94,0.99,1
25.726044,30,34,6.96,5.94,0.99,1
25.741846,30,33,6.96,5.94,0.99,1
25.878122,30,33,6.96,5.94,0.99,1
26.013386,22,35.3,7.21,6.74,10,1
26.0165,22,35.3,7.21,6.74,10,1
26.007668,22,35.3,7.21,6.74,0.99,1
26.022352,21,35.3,7.21,6.74,0.99,1
26.058156,21,35.3,7.21,6.74,0.99,1
26.082873,21,35.3,7.21,6.74,0.99,1
25.721483,22,35.3,7.21,6.74,0.99,1
25.972378,22,35.3,7.21,6.74,0.99,1
25.798917,22,35.3,7.21,6.74,0.99,1
25.832737,22,35.3,7.21,6.74,0.99,1
25.922304,22,35.3,7.21,6.74,0.99,1
25.972378,22,35.3,7.21,6.74,0.99,1
26.013386,16,34,7.2,6.08,0.99,1
26.0165,16,32,7.2,6.08,0.99,1
26.007668,16,33,7.2,6.08,0.99,1
26.022352,16,34,7.2,6.08,0.99,1
26.058156,15,34,7.2,6.08,0.99,1
26.082873,15,32,7.2,6.08,0.99,1
25.721483,17,32,7.2,6.08,0.99,1
25.972378,17,34,7.2,6.08,0.99,1
25.798917,17,33,7.2,6.08,0.99,1
25.832737,16,34,7.2,6.08,0.99,1
25.922304,16,34,7.2,6.08,0.99,1
25.972378,16,34,7.2,6.08,0.99,1
26.013386,17,32,7.2,6.08,0.99,1
26.0165,17,34,7.2,6.08,0.99,1
26.007668,17,34,7.2,6.08,0.99,1
26.022352,17,33,7.2,6.08,0.99,1
26.058156,17,34,7.2,6.08,0.99,1
26.082873,17,32,7.2,6.08,0.99,1
25.972378,18,33,7.2,6.08,0.99,1
26.022198,17,33,7.2,6.08,0.99,1
25.972652,17,33,7.2,6.08,0.99,1
26.056492,17,32,7.2,6.08,0.99,1
25.721483,17,34,6.98,7.09,0.99,1
25.972378,17,33,6.98,7.09,0.99,1
25.798917,17,34,6.98,7.09,0.99,1
25.832737,16,34,6.98,7.09,0.99,1
25.922304,16,33,6.98,7.09,0.99,1
25.726044,17,32,7.2,6.08,0.99,1
25.741846,17,31,7.2,6.08,0.99,1
25.878122,17,32,7.2,6.08,0.99,1
26.022198,25,35,7.2,6.08,0.99,1
25.972652,24,33,7.2,6.08,0.99,1
26.056492,26,34,7.2,6.08,0.99,1
25.726044,26,35,7.2,6.08,0.99,1
25.741846,26,34,7.2,6.08,0.99,1
25.878122,27,33,7.2,6.08,0.99,1
